time,theta,omega,real_moment,Cd,Cip
27.936,-0.137653953,0.90663026,-0.154365343,-0.620868677,2.804093184
27.94,-0.134008353,0.916125247,-0.153492444,-0.606319287,2.817437446
27.944,-0.130325307,0.925352854,-0.154429305,-0.589486813,2.863185688
27.948,-0.12660589,0.934310641,-0.155351858,-0.57188265,2.908172597
27.952,-0.122851185,0.942996249,-0.155361398,-0.557401291,2.935388014
27.956,-0.119062286,0.951407399,-0.156025803,-0.537487941,2.974235692
27.96,-0.115240295,0.959541894,-0.156078541,-0.521607176,3.000679197
27.964,-0.111386322,0.967397617,-0.15660468,-0.503168042,3.035443688
27.968,-0.107501488,0.974972535,-0.156433906,-0.487010799,3.055875815
27.972,-0.103586919,0.982264697,-0.156721223,-0.467543479,3.08438638
27.976,-0.09964375,0.989272235,-0.157039348,-0.44740478,3.112696185
27.98,-0.095673123,0.995993365,-0.156678331,-0.430085385,3.126639523
27.984,-0.091676187,1.002426386,-0.15684031,-0.409859152,3.150087466
27.988,-0.087654098,1.008569682,-0.157012458,-0.390986619,3.172871261
27.992,-0.083608018,1.014421722,-0.156166374,-0.372448676,3.174084598
27.996,-0.079539115,1.01998106,-0.157735142,-0.349097664,3.223539518
28,-0.075448562,1.025246334,-0.15622434,-0.335813225,3.209145098
28.004,-0.071337538,1.030216269,-0.155931917,-0.311216254,3.218665548
28.008,-0.067207227,1.034889676,-0.156325812,-0.289919834,3.241433952
28.012,-0.063058817,1.039265451,-0.155466656,-0.274286855,3.237249531
28.016,-0.058893502,1.043342576,-0.155880238,-0.246700655,3.258595264
28.02,-0.054712476,1.047120122,-0.153931731,-0.234450914,3.229513378
28.024,-0.050516941,1.050597244,-0.153669673,-0.212896435,3.234721202
28.028,-0.0463081,1.053773185,-0.153911116,-0.185898414,3.249597422
28.032,-0.042087158,1.056647275,-0.152349721,-0.171529566,3.225404087
28.036,-0.037855325,1.059218929,-0.152348233,-0.147760418,3.233222444
28.04,-0.033613811,1.061487652,-0.15075359,-0.132991259,3.206232696
28.044,-0.029363828,1.063453033,-0.150377692,-0.109617463,3.204159745
28.048,-0.025106591,1.065114752,-0.149597723,-0.088609379,3.192521375
28.052,-0.020843315,1.066472571,-0.147815771,-0.074125176,3.158514638
28.056,-0.016575216,1.067526343,-0.147667261,-0.050888761,3.158459058
28.06,-0.01230351,1.068276006,-0.146420311,-0.033955823,3.133987272
28.064,-0.008029413,1.068721585,-0.1451315,-0.018317507,3.107697183
28.068,-0.003754143,1.068863192,-0.144161614,0.004230267,3.087338063
28.072,0.000521087,1.068701025,-0.14289063,0.021249969,3.059654633
28.076,0.004795061,1.06823537,-0.141486724,0.038048929,3.028273359
28.08,0.009066566,1.067466597,-0.139804874,0.051680581,2.990122881
28.084,0.01333439,1.066395163,-0.139027444,0.074012974,2.970510803
28.088,0.017597324,1.065021611,-0.137524809,0.087092328,2.934620194
28.092,0.021854161,1.063346568,-0.1362552,0.104762243,2.902955298
28.096,0.026103696,1.061370748,-0.134156552,0.115711747,2.85293208
28.1,0.030344727,1.059094948,-0.132617476,0.13096085,2.814155461
28.104,0.034576057,1.056520052,-0.131251371,0.146786873,2.778395228
28.108,0.03879649,1.053647026,-0.129042369,0.156034467,2.724205739
28.112,0.043004837,1.05047692,-0.127669515,0.171990987,2.687114382
28.116,0.047199911,1.047010868,-0.125726783,0.181051559,2.637493645
28.12,0.051380531,1.043250086,-0.123883952,0.191572456,2.589499967
28.124,0.05554552,1.039195873,-0.122010389,0.20403381,2.540426627
28.128,0.059693708,1.034849611,-0.119924393,0.212722522,2.486550027
28.132,0.06382393,1.030212762,-0.118348638,0.227090756,2.442882735
28.136,0.067935025,1.025286869,-0.115940495,0.229829551,2.381732457
28.14,0.072025841,1.020073556,-0.114016356,0.239719876,2.330295935
28.144,0.076095232,1.014574527,-0.111957944,0.248299421,2.275890157
28.148,0.080142059,1.008791564,-0.109103285,0.248741734,2.205218864
28.152,0.084165189,1.002726529,-0.107920976,0.26505485,2.168207282
28.156,0.088163498,0.996381362,-0.105187038,0.262518474,2.099907927
28.16,0.092135869,0.989758079,-0.102615315,0.265445839,2.034949644
28.164,0.096081194,0.982858774,-0.100984737,0.278068599,1.988654278
28.168,0.099998374,0.975685616,-0.097951259,0.270802217,1.914839403
28.172,0.103886317,0.96824085,-0.096011348,0.278572828,1.862594849
28.176,0.107743942,0.960526796,-0.094060009,0.285596977,1.810201537
28.18,0.111570176,0.952545845,-0.090570328,0.272450391,1.728559202
28.184,0.115363956,0.944300465,-0.088966796,0.283816621,1.683257595
28.188,0.11912423,0.935793194,-0.086762031,0.284478345,1.626754512
28.192,0.122849956,0.92702664,-0.083715904,0.274212986,1.554936357
28.196,0.126540101,0.918003484,-0.081410976,0.27698711,1.497406516
28.2,0.130193645,0.908726476,-0.079006406,0.276478486,1.438493554
28.204,0.133809578,0.899198435,-0.076108544,0.265782479,1.371201833
28.208,0.137386902,0.889422246,-0.074108825,0.269152741,1.320657928
28.212,0.140924629,0.879400864,-0.071497601,0.263123067,1.259768624
28.216,0.144421786,0.869137308,-0.068338469,0.251647909,1.190052355
28.22,0.147877409,0.858634663,-0.06614437,0.250473571,1.137925237
28.224,0.151290548,0.847896077,-0.063783697,0.244805942,1.083589395
28.228,0.154660267,0.836924764,-0.061058918,0.232408633,1.023877387
28.232,0.157985641,0.825723997,-0.058520319,0.22852543,0.968175343
28.236,0.161265758,0.814297112,-0.055955227,0.221656394,0.912926862
28.24,0.164499721,0.802647506,-0.053138438,0.208593619,0.854566921
28.244,0.167686645,0.790778632,-0.05056925,0.197588203,0.801223853
28.248,0.170825662,0.778694004,-0.048281271,0.191542308,0.753282626
28.252,0.173915914,0.766397192,-0.045793981,0.182122529,0.703193311
28.256,0.176956561,0.753891822,-0.042780412,0.166656614,0.646199214
28.26,0.179946776,0.741181576,-0.040393473,0.157517033,0.5998577
28.264,0.182885746,0.728270187,-0.038036639,0.14617987,0.555018031
28.268,0.185772674,0.715161443,-0.035288454,0.131557828,0.505649008
28.272,0.188606779,0.701859182,-0.032801014,0.11889664,0.46126413
28.276,0.191387295,0.688367294,-0.030140671,0.107539098,0.415705308
28.28,0.19411347,0.674689717,-0.027661982,0.092867989,0.373938188
28.284,0.19678457,0.660830437,-0.025016661,0.077325384,0.331231635
28.288,0.199399877,0.646793486,-0.022548321,0.062146676,0.292208114
28.292,0.201958687,0.632582944,-0.020233467,0.050163991,0.256448535
28.296,0.204460314,0.618202934,-0.017655707,0.033605293,0.218689836
28.3,0.20690409,0.603657621,-0.015063075,0.019402591,0.182186739
28.304,0.20928936,0.588951213,-0.012682613,0.005113116,0.149658191
28.308,0.21161549,0.574087959,-0.010192736,-0.012536083,0.117241574
28.312,0.213881861,0.559072148,-0.007884531,-0.027984085,0.088319414
28.316,0.21608787,0.543908106,-0.005579737,-0.041609005,0.060806738
28.32,0.218232934,0.528600196,-0.003194743,-0.056332297,0.033835743
28.324,0.220316486,0.513152816,-0.000903815,-0.072960921,0.009292635
28.328,0.222337976,0.497570401,0.001603558,-0.093496778,-0.015986434
28.332,0.224296875,0.481857416,0.003731391,-0.105337385,-0.036024815
28.336,0.226192667,0.46601836,0.00594825,-0.121137452,-0.055539847
28.34,0.228024859,0.450057761,0.008276045,-0.137834665,-0.074628298
28.344,0.229792974,0.433980177,0.010487015,-0.1548928,-0.091187271
28.348,0.231496551,0.417790194,0.012644505,-0.170720955,-0.105845528
28.352,0.233135151,0.401492423,0.014732129,-0.185199651,-0.118510084
28.356,0.234708353,0.385091502,0.016949536,-0.203516892,-0.130777848
28.36,0.236215752,0.368592092,0.018986467,-0.217227806,-0.140217624
28.364,0.237656965,0.351998876,0.021081265,-0.233125192,-0.148679257
28.368,0.239031624,0.335316559,0.023131048,-0.24825634,-0.155404199
28.372,0.240339385,0.318549866,0.025141954,-0.265788485,-0.160468164
28.376,0.241579917,0.30170354,0.027095583,-0.280068672,-0.163791493
28.38,0.242752913,0.284782341,0.029075905,-0.296994975,-0.165904714
28.384,0.243858082,0.267791044,0.030942968,-0.307872543,-0.166023838
28.388,0.244895154,0.250734441,0.032847277,-0.323296505,-0.1650159
28.392,0.245863877,0.233617334,0.03477691,-0.338677255,-0.162782789
28.396,0.246764019,0.216444539,0.036656165,-0.353698546,-0.158966675
28.4,0.247595366,0.199220881,0.038516156,-0.368753261,-0.153741184
28.404,0.248357724,0.181951193,0.040333008,-0.383130908,-0.147037446
28.408,0.24905092,0.164640319,0.04212928,-0.39642304,-0.138973715
28.412,0.249674798,0.147293106,0.043940103,-0.410401415,-0.129674899
28.416,0.250229223,0.129914407,0.045656475,-0.423439342,-0.118842593
28.42,0.250714078,0.112509078,0.047424298,-0.436579485,-0.10690571
28.424,0.251129267,0.095081979,0.049111106,-0.449238029,-0.093560032
28.428,0.251474712,0.077637968,0.050801565,-0.461437116,-0.07902485
28.432,0.251750354,0.060181904,0.052499093,-0.474171509,-0.063303855
28.436,0.251956157,0.042718645,0.054183692,-0.486252694,-0.046376556
28.44,0.2520921,0.025253043,0.055873143,-0.49848793,-0.028270224
28.444,0.252158185,0.007789949,0.057547033,-0.510323258,-0.008981936
28.448,0.25215443,-0.009665796,0.059222057,-0.521965188,0.011469211
28.452,0.252080875,-0.027109356,0.06088532,-0.533329924,0.033070763
28.456,0.251937578,-0.044535902,0.062573417,-0.544686103,0.055835776
28.46,0.251724617,-0.06194062,0.064265211,-0.555888924,0.079756101
28.464,0.251442088,-0.079318702,0.065914635,-0.566528207,0.104753822
28.468,0.251090109,-0.096665356,0.067619331,-0.577500706,0.13096467
28.472,0.250668814,-0.113975802,0.069289681,-0.587673885,0.158231757
28.476,0.250178357,-0.131245277,0.07098211,-0.598148952,0.186657318
28.48,0.249618912,-0.148469034,0.072608635,-0.607703238,0.215991462
28.484,0.248990672,-0.165642342,0.074222719,-0.6167251,0.2463319
28.488,0.248293847,-0.182760493,0.075857071,-0.625750817,0.277773507
28.492,0.247528668,-0.199818795,0.077570596,-0.635443855,0.310560269
28.496,0.246695383,-0.216812581,0.079279582,-0.644609289,0.344396131
28.5,0.24579426,-0.233737206,0.080946098,-0.652890616,0.379084647
28.504,0.244825584,-0.250588049,0.082572081,-0.661116392,0.414577772
28.508,0.24378966,-0.267360514,0.08426642,-0.669642309,0.451402793
28.512,0.24268681,-0.284050033,0.085878696,-0.676477396,0.488756691
28.516,0.241517376,-0.300652065,0.087592639,-0.68381545,0.527647923
28.52,0.240281716,-0.317162098,0.089131243,-0.689654171,0.56640056
28.524,0.238980208,-0.333575652,0.090793662,-0.696407948,0.60682338
28.528,0.237613246,-0.349888278,0.092463184,-0.702809416,0.648202446
28.532,0.236181242,-0.366095557,0.094182708,-0.709257103,0.690840931
28.536,0.234684627,-0.382193108,0.095722464,-0.715001481,0.733008733
28.54,0.233123849,-0.398176583,0.09739134,-0.72000407,0.776977577
28.544,0.231499373,-0.414041671,0.098993975,-0.724538681,0.821230829
28.548,0.22981168,-0.429784097,0.100535335,-0.727768477,0.865728078
28.552,0.228061269,-0.445399626,0.102332007,-0.731971028,0.913216548
28.556,0.226248657,-0.460884064,0.103827847,-0.735002662,0.958777798
28.56,0.224374377,-0.476233254,0.105311896,-0.737741035,1.004869302
28.564,0.222438977,-0.491443084,0.106799731,-0.740080468,1.051612683
28.568,0.220443023,-0.506509484,0.108454525,-0.742711882,1.100646068
28.572,0.218387098,-0.521428428,0.109996637,-0.742700226,1.149175984
28.576,0.216271798,-0.536195935,0.111464141,-0.743923129,1.19748786
28.58,0.214097738,-0.55080807,0.113160886,-0.745927237,1.248846504
28.584,0.211865546,-0.565260946,0.114851185,-0.747906877,1.300759152
28.588,0.209575867,-0.579550723,0.116039681,-0.744387181,1.347443016
28.592,0.207229363,-0.59367361,0.117380361,-0.7436085,1.396225657
28.596,0.204826706,-0.607625869,0.118900741,-0.742155692,1.44754891
28.6,0.202368588,-0.621403808,0.120233575,-0.739156891,1.496966571
28.604,0.199855713,-0.635003793,0.121591063,-0.737040937,1.547000325
28.608,0.1972888,-0.648422237,0.122946848,-0.734872104,1.597304551
28.612,0.194668582,-0.661655611,0.124343297,-0.729754445,1.64841595
28.616,0.191995806,-0.67470044,0.125726026,-0.726185571,1.6996074
28.62,0.189271234,-0.687553303,0.126762693,-0.721557727,1.746265437
28.624,0.18649564,-0.700210838,0.128157919,-0.715595937,1.797987651
28.628,0.183669812,-0.712669738,0.129277162,-0.708989722,1.845961151
28.632,0.180794551,-0.724926756,0.130439908,-0.702789247,1.894597858
28.636,0.177870672,-0.736978703,0.131925521,-0.696819997,1.948032442
28.64,0.174898999,-0.74882245,0.133025881,-0.68926999,1.995847847
28.644,0.171880374,-0.760454929,0.133532537,-0.680092039,2.034571752
28.648,0.168815646,-0.771873133,0.135078874,-0.671701262,2.089035335
28.652,0.165705678,-0.783074117,0.135919543,-0.662029021,2.132540088
28.656,0.162551346,-0.794054999,0.137162869,-0.652755466,2.182225235
28.66,0.159353536,-0.804812961,0.13790379,-0.643497822,2.223737883
28.664,0.156113143,-0.815345247,0.139588825,-0.633370596,2.280366361
28.668,0.152831078,-0.825649169,0.140393787,-0.621221057,2.322500766
28.672,0.149508258,-0.835722103,0.140725408,-0.60949682,2.356388173
28.676,0.146145613,-0.845561491,0.140863207,-0.598153401,2.386465711
28.68,0.142744081,-0.855164842,0.141958621,-0.583972289,2.43233865
28.684,0.139304612,-0.864529733,0.142891574,-0.572511349,2.475135526
28.688,0.135828164,-0.873653807,0.143118957,-0.557021028,2.505237865
28.692,0.132315706,-0.882534777,0.14401675,-0.544099341,2.546579654
28.696,0.128768213,-0.891170425,0.143784862,-0.529870896,2.567357573
28.7,0.125186672,-0.899558602,0.144925034,-0.513690529,2.612072945
28.704,0.121572077,-0.90769723,0.145463367,-0.498562768,2.645495793
28.708,0.11792543,-0.9155843,0.145561559,-0.483625119,2.670284073
28.712,0.114247741,-0.923217875,0.146032022,-0.467935878,2.701249702
28.716,0.110540027,-0.930596089,0.14595002,-0.452992967,2.721308708
28.72,0.106803315,-0.937717148,0.146265453,-0.436254912,2.748058976
28.724,0.103038635,-0.944579329,0.14643684,-0.418389952,2.771412782
28.728,0.099247027,-0.951180983,0.146290685,-0.40317175,2.787996737
28.732,0.095429537,-0.957520534,0.146302884,-0.385855599,2.806812582
28.736,0.091587215,-0.963596478,0.147100452,-0.366683963,2.84002159
28.74,0.087721118,-0.969407385,0.145968306,-0.353687376,2.835158355
28.744,0.083832311,-0.974951899,0.14712843,-0.332020933,2.874036115
28.748,0.07992186,-0.980228738,0.146975521,-0.317096208,2.886588452
28.752,0.075990839,-0.985236695,0.145688507,-0.29952746,2.875929932
28.756,0.072040327,-0.989974635,0.146639154,-0.276483849,2.908616362
28.76,0.068071404,-0.994441502,0.145873176,-0.264296437,2.906478473
28.764,0.064085157,-0.998636311,0.145619955,-0.2434045,2.9136721
28.768,0.060082677,-1.002558154,0.14530171,-0.222709808,2.918721985
28.772,0.056065057,-1.006206197,0.144181865,-0.209858753,2.906765896
28.776,0.052033394,-1.009579684,0.143951454,-0.188494529,2.91185061
28.78,0.047988787,-1.012677931,0.143284635,-0.172252498,2.907256814
28.784,0.043932338,-1.015500333,0.143168287,-0.150991758,2.912992251
28.788,0.039865152,-1.018046357,0.142864069,-0.131158591,2.914090267
28.792,0.035788336,-1.020315549,0.141618669,-0.118291373,2.89512583
28.796,0.031702998,-1.022307528,0.141134507,-0.096558994,2.89086093
28.8,0.027610246,-1.02402199,0.140355342,-0.079462338,2.879722642
28.804,0.023511192,-1.025458707,0.138917839,-0.064766291,2.854227768
28.808,0.019406947,-1.026617525,0.138948802,-0.04370671,2.858090065
28.812,0.015298623,-1.027498368,0.137644995,-0.030067017,2.833700821
28.816,0.011187331,-1.028101232,0.136589474,-0.014370866,2.813620651
28.82,0.007074183,-1.028426192,0.135818858,0.005168574,2.798630962
28.824,0.002960291,-1.028473396,0.134612628,0.021433069,2.773903166
28.828,-0.001153234,-1.028243067,0.133807683,0.038679069,2.756698505
28.832,-0.005265283,-1.027735504,0.131923183,0.048784813,2.716532537
28.836,-0.009374749,-1.02695108,0.131232283,0.066916199,2.700243141
28.84,-0.013480523,-1.025890242,0.130207485,0.082794301,2.676389272
28.844,-0.017581503,-1.024553513,0.128832369,0.097305145,2.644673543
28.848,-0.021676585,-1.022941488,0.127335803,0.110065182,2.609839224
28.852,-0.025764669,-1.021054837,0.125579393,0.120294331,2.569093304
28.856,-0.029844658,-1.018894303,0.124835546,0.140111906,2.548471779
28.86,-0.033915459,-1.016460702,0.122653083,0.144790664,2.497937072
28.864,-0.037975981,-1.013754925,0.121393655,0.159751364,2.465706588
28.868,-0.042025137,-1.010777931,0.119645082,0.167709726,2.423053657
28.872,-0.046061844,-1.007530755,0.118214611,0.180240021,2.386392642
28.876,-0.050085024,-1.004014503,0.116897928,0.19481724,2.351577138
28.88,-0.054093603,-1.000230351,0.114735769,0.198966394,2.299382863
28.884,-0.058086511,-0.996179547,0.113017257,0.20902123,2.255769986
28.888,-0.062062685,-0.991863409,0.111250869,0.219161289,2.210892934
28.892,-0.066021067,-0.987283326,0.109257655,0.222963246,2.161255478
28.896,-0.069960602,-0.982440756,0.107885933,0.236782705,2.123653328
28.9,-0.073880245,-0.977337225,0.105535352,0.237647538,2.066592424
28.904,-0.077778954,-0.971974329,0.103303912,0.242056102,2.011796239
28.908,-0.081655696,-0.966353731,0.102187609,0.256771952,1.978548939
28.912,-0.085509442,-0.960477163,0.099596202,0.253150804,1.916647517
28.916,-0.089339174,-0.954346423,0.097553604,0.259530553,1.865356302
28.92,-0.093143877,-0.947963373,0.096055711,0.271213561,1.824429895
28.924,-0.096922547,-0.941329946,0.093058235,0.259351008,1.755129293
28.928,-0.100674186,-0.934448135,0.09146844,0.270322987,1.71253283
28.932,-0.104397804,-0.92732,0.089810522,0.276889908,1.668665472
28.936,-0.10809242,-0.919947665,0.086573955,0.264353954,1.595742493
28.94,-0.111757063,-0.912333317,0.085150731,0.275619053,1.556518706
28.944,-0.115390767,-0.904479203,0.083190559,0.276717041,1.507596291
28.948,-0.11899258,-0.896387637,0.080192992,0.263945254,1.440272628
28.952,-0.122561555,-0.888060988,0.078524811,0.272315378,1.397211407
28.956,-0.126096757,-0.87950169,0.076332335,0.271605882,1.345109549
28.96,-0.129597261,-0.870712236,0.073508605,0.259868528,1.282405172
28.964,-0.133062152,-0.861695174,0.07173741,0.264050086,1.23854499
28.968,-0.136490523,-0.852453116,0.069377456,0.259676465,1.184953495
28.972,-0.13988148,-0.842988727,0.066796484,0.251417528,1.128204433
28.976,-0.14323414,-0.833304729,0.064546212,0.247610484,1.07767309
28.98,-0.146547629,-0.823403902,0.062311108,0.243036146,1.027994576
28.984,-0.149821086,-0.813289079,0.060163711,0.235165689,0.980374463
28.988,-0.15305366,-0.802963147,0.057673951,0.227283814,0.927871313
28.992,-0.156244513,-0.792429047,0.055376695,0.224246487,0.879224632
